epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/not_occluded,val/AP/occluded,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
33,1971,3887.552734375,3870.94189453125,3807.4892578125,3749.170166015625,0.43813738226890564,2.401186466217041,0.009819435887038708,0.010014884173870087,0.009805086068809032,0.013277263380587101,0.3223262131214142,0.32268330454826355,0.32270514965057373,0.3901965022087097,0.09770312160253525,0.09808094799518585,0.09732013940811157,0.1212419718503952,,,,,,,,,,,,,,,,
34,1999,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
34,2029,,,,,,,,,,,,,,,,,,,,,,0.8132638931274414,0.5677520036697388,0.8698729872703552,0.9121525883674622,0.7156310081481934,0.8327586054801941,3.8926026821136475,0.8877334594726562,0.6905079483985901,0.7962020039558411,0.8293103575706482,0.9023541808128357,0.8405172228813171
34,2029,3879.490234375,3876.125,3791.804931640625,3746.30810546875,0.6773375868797302,2.4235644340515137,0.010144459083676338,0.01011503953486681,0.010137545876204967,0.013041496276855469,0.32265400886535645,0.32533973455429077,0.3232150673866272,0.3809334635734558,0.1022055596113205,0.10166745632886887,0.10178308188915253,0.12145856022834778,,,,,,,,,,,,,,,,
35,2049,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
35,2087,,,,,,,,,,,,,,,,,,,,,,0.8200967907905579,0.5524376034736633,0.8728248476982117,0.9075863361358643,0.7138087749481201,0.8306034207344055,3.9241719245910645,0.8815383911132812,0.6862671971321106,0.7890076041221619,0.807758629322052,0.880389928817749,0.8663793206214905
35,2087,3885.928955078125,3881.039794921875,3819.177734375,3803.64990234375,0.843120813369751,2.4140193462371826,0.009779323823750019,0.009795080870389938,0.009790586307644844,0.0131409065797925,0.3224712610244751,0.32410916686058044,0.3216035068035126,0.39472681283950806,0.09899609535932541,0.09902168810367584,0.09880102425813675,0.12247112393379211,,,,,,,,,,,,,,,,
36,2099,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
36,2145,,,,,,,,,,,,,,,,,,,,,,0.8063204884529114,0.580460250377655,0.8820983171463013,0.9063795208930969,0.7131658792495728,0.8331896662712097,3.7452309131622314,0.8912835717201233,0.6933903694152832,0.8162746429443359,0.8129310607910156,0.8764126300811768,0.8879310488700867
36,2145,3883.6357421875,3886.33935546875,3808.267333984375,3772.278076171875,0.4807668924331665,2.3840086460113525,0.009822061285376549,0.009928710758686066,0.009811470285058022,0.012595556676387787,0.31787994503974915,0.31783315539360046,0.3182426691055298,0.37490981817245483,0.10021881759166718,0.1006125882267952,0.09990332275629044,0.12144244462251663,,,,,,,,,,,,,,,,
37,2149,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
37,2199,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
37,2203,,,,,,,,,,,,,,,,,,,,,,0.834751546382904,0.5633029341697693,0.8716060519218445,0.9064372181892395,0.7144445180892944,0.8301724195480347,3.8070359230041504,0.9047820568084717,0.6990272402763367,0.8249215483665466,0.8241379261016846,0.8361444473266602,0.9137930870056152
37,2203,3863.946044921875,3872.511962890625,3730.75439453125,3708.482666015625,0.10775624960660934,2.282482862472534,0.009364612400531769,0.009529643692076206,0.009366828016936779,0.012162120081484318,0.3067185878753662,0.3088943660259247,0.30694350600242615,0.3640466630458832,0.09393878281116486,0.095081627368927,0.09381459653377533,0.11404690891504288,,,,,,,,,,,,,,,,
