epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/not_occluded,val/AP/occluded,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
12,753,,,,,,,,,,,,,,,,,,,,,,,,,,0.8298369646072388,0.5359142422676086,0.8627682328224182,0.9038716554641724,0.693703830242157,0.8280172348022461,5.007401943206787,0.894623339176178,0.6828755736351013,0.7764531970024109,0.8211206793785095,0.8471877574920654,0.8793103694915771
12,753,3709.39111328125,3757.6572265625,3790.39111328125,3800.740234375,3866.253173828125,1.6384836435317993,3.2948148250579834,0.010951118543744087,0.010932144708931446,0.010913524776697159,0.010895519517362118,0.013286708854138851,0.37371012568473816,0.3760400712490082,0.37191101908683777,0.3730084002017975,0.43480879068374634,0.10463209450244904,0.10483559966087341,0.10428081452846527,0.10454306751489639,0.12192913889884949,,,,,,,,,,,,,,,,
13,799,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
13,811,,,,,,,,,,,,,,,,,,,,,,,,,,0.8191125392913818,0.5649017691612244,0.8626194596290588,0.9044456481933594,0.6909995675086975,0.8232758641242981,4.794856071472168,0.9123119115829468,0.6920071244239807,0.8007276058197021,0.8120689392089844,0.8315715193748474,0.8965517282485962
13,811,3723.977294921875,3761.220947265625,3798.291015625,3803.98486328125,3867.041015625,2.384504795074463,3.4115138053894043,0.011729544028639793,0.011811787262558937,0.011762874200940132,0.011765998788177967,0.01421049889177084,0.3833540081977844,0.3856397867202759,0.38347867131233215,0.3827851414680481,0.4444291293621063,0.10867953300476074,0.10920272767543793,0.10826364904642105,0.10841107368469238,0.12815426290035248,,,,,,,,,,,,,,,,
14,849,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
14,869,,,,,,,,,,,,,,,,,,,,,,,,,,0.811897873878479,0.5180361866950989,0.8477309942245483,0.9048920273780823,0.6936540007591248,0.8262931108474731,5.136589527130127,0.867953896522522,0.6649670004844666,0.752678632736206,0.821982741355896,0.8155303001403809,0.8836206793785095
14,869,3747.678955078125,3755.81787109375,3789.560302734375,3808.195068359375,3870.128173828125,0.6824712157249451,3.2377936840057373,0.011704540811479092,0.011822928674519062,0.011650724336504936,0.011769955977797508,0.014582606963813305,0.34410518407821655,0.3489193320274353,0.3431192636489868,0.3442881107330322,0.40776488184928894,0.1108463779091835,0.10990756005048752,0.10979335755109787,0.11039914935827255,0.13002528250217438,,,,,,,,,,,,,,,,
15,899,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
15,927,,,,,,,,,,,,,,,,,,,,,,,,,,0.8173975944519043,0.5327631235122681,0.8614570498466492,0.9027326107025146,0.6908025145530701,0.8275862336158752,4.930726051330566,0.8895798921585083,0.6750803589820862,0.7853473424911499,0.8181034326553345,0.8261018991470337,0.9008620977401733
15,927,3761.00537109375,3746.767333984375,3805.9072265625,3794.378173828125,3871.98388671875,1.1853448152542114,3.1812760829925537,0.01082783006131649,0.010866803117096424,0.010780817829072475,0.010849706828594208,0.01378072239458561,0.3468846380710602,0.35225149989128113,0.34868404269218445,0.347110778093338,0.41367989778518677,0.10443618148565292,0.1045464351773262,0.10383380949497223,0.10428006947040558,0.12647096812725067,,,,,,,,,,,,,,,,
16,949,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
16,985,,,,,,,,,,,,,,,,,,,,,,,,,,0.7935070991516113,0.5236648917198181,0.8604303002357483,0.8998363614082336,0.6847583651542664,0.8258620500564575,5.138339996337891,0.8739312291145325,0.6585859656333923,0.7618840932846069,0.8133620619773865,0.8430486917495728,0.8793103694915771
16,985,3717.200439453125,3757.137939453125,3789.329833984375,3752.846923828125,3871.666015625,0.6465517282485962,3.048093318939209,0.010508698411285877,0.01056294608861208,0.010485021397471428,0.010511113330721855,0.014266731217503548,0.33075764775276184,0.3352667987346649,0.32900750637054443,0.32945939898490906,0.4149533212184906,0.09723225980997086,0.09733168035745621,0.09669158607721329,0.09706952422857285,0.12516306340694427,,,,,,,,,,,,,,,,
17,999,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
17,1043,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401436805725098,0.557349681854248,0.8553300499916077,0.8969621062278748,0.6847065687179565,0.829741358757019,5.124084949493408,0.9084218740463257,0.6987466812133789,0.8093257546424866,0.8228448033332825,0.8370132446289062,0.8836206793785095
17,1043,3713.68212890625,3701.513916015625,3755.200439453125,3733.56884765625,3871.73486328125,1.414677381515503,3.115788221359253,0.010190081782639027,0.010231592692434788,0.01017092540860176,0.01022324524819851,0.01315732765942812,0.34266018867492676,0.3445441722869873,0.3409343361854553,0.34204229712486267,0.41111162304878235,0.102035291492939,0.10183635354042053,0.10149648040533066,0.10207583010196686,0.12487099319696426,,,,,,,,,,,,,,,,
18,1049,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
18,1099,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
18,1101,,,,,,,,,,,,,,,,,,,,,,,,,,0.8277519941329956,0.5528785586357117,0.8348106741905212,0.9029943346977234,0.6957377791404724,0.8301724195480347,5.211933612823486,0.8964784741401672,0.690315306186676,0.7958762645721436,0.821982741355896,0.8557654023170471,0.8362069129943848
18,1101,3701.2705078125,3666.670166015625,3746.169189453125,3723.98388671875,3870.607666015625,1.3566534519195557,3.0209546089172363,0.010411270894110203,0.0104281697422266,0.010396682657301426,0.010469523258507252,0.012773385271430016,0.3337427079677582,0.33320119976997375,0.33233311772346497,0.33487245440483093,0.38735949993133545,0.0991382747888565,0.09941317141056061,0.09920148551464081,0.09961485117673874,0.11615734547376633,,,,,,,,,,,,,,,,
19,1149,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
19,1159,,,,,,,,,,,,,,,,,,,,,,,,,,0.8077545166015625,0.5366337895393372,0.8602113127708435,0.902949869632721,0.6945644617080688,0.826724112033844,5.196802616119385,0.8784424662590027,0.6721941232681274,0.7755252718925476,0.8163793087005615,0.8342295289039612,0.8879310488700867
19,1159,3669.633544921875,3643.081787109375,3719.383544921875,3702.831787109375,3861.47412109375,0.8620689511299133,2.840245008468628,0.009717468172311783,0.009767108596861362,0.009755467996001244,0.0097432229667902,0.011925925500690937,0.3129691779613495,0.3160461485385895,0.3119230270385742,0.31328636407852173,0.3691159188747406,0.09257626533508301,0.09294725954532623,0.0926896259188652,0.09278171509504318,0.110183946788311,,,,,,,,,,,,,,,,
20,1199,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
20,1217,,,,,,,,,,,,,,,,,,,,,,,,,,0.8066743612289429,0.5463066101074219,0.8610407710075378,0.9010794162750244,0.696177065372467,0.829741358757019,5.0167436599731445,0.9062742590904236,0.6764904856681824,0.7936542630195618,0.8120689392089844,0.8521311283111572,0.875
20,1217,3703.132568359375,3674.763916015625,3740.1259765625,3728.35986328125,3861.478515625,0.5747126340866089,2.9235804080963135,0.009907398372888565,0.009710815735161304,0.009817020036280155,0.009878294542431831,0.01291658915579319,0.3205585777759552,0.3252831697463989,0.3198363184928894,0.32093343138694763,0.3873297870159149,0.09448812901973724,0.09378158301115036,0.09400259703397751,0.09430224448442459,0.11767007410526276,,,,,,,,,,,,,,,,
21,1249,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
