epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/not_occluded,val/AP/occluded,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
30,1797,,,,,,,,,,,,,,,,,,,,,,0.8002926111221313,0.5347777009010315,0.8624477982521057,0.9102361798286438,0.7053360939025879,0.829741358757019,4.198422431945801,0.9031476974487305,0.6675351858139038,0.7680333256721497,0.7948275804519653,0.8587808609008789,0.8706896305084229
30,1797,3876.002197265625,3826.322265625,3720.28662109375,3800.353515625,1.2200783491134644,2.7002265453338623,0.011358817107975483,0.011364989914000034,0.011330656707286835,0.015554319135844707,0.3596479296684265,0.3598852753639221,0.35790979862213135,0.4301033914089203,0.11064420640468597,0.11090625822544098,0.110249362885952,0.1405182033777237,,,,,,,,,,,,,,,,
31,1799,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
31,1849,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
31,1855,,,,,,,,,,,,,,,,,,,,,,0.8062137961387634,0.5565546751022339,0.8654026985168457,0.9080575704574585,0.7063889503479004,0.8306034207344055,4.069274425506592,0.9049914479255676,0.6813842058181763,0.7807668447494507,0.8099138140678406,0.8558453321456909,0.8793103694915771
31,1855,3873.173583984375,3837.710205078125,3765.414794921875,3813.89111328125,0.6477338671684265,2.591705322265625,0.011113923043012619,0.01099256332963705,0.01096993125975132,0.015646260231733322,0.3323652148246765,0.3329968750476837,0.33145231008529663,0.42127254605293274,0.1077452152967453,0.10789887607097626,0.10700779408216476,0.1423504799604416,,,,,,,,,,,,,,,,
32,1899,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
32,1913,,,,,,,,,,,,,,,,,,,,,,0.8200799226760864,0.5404306054115295,0.8437885046005249,0.9140893220901489,0.7067294120788574,0.8318965435028076,4.038712978363037,0.8808018565177917,0.6802552938461304,0.7945876717567444,0.826724112033844,0.8531655073165894,0.8491379022598267
32,1913,3872.365234375,3826.166015625,3759.383544921875,3822.413818359375,1.8689980506896973,2.6443257331848145,0.011383770033717155,0.011738213710486889,0.011244459077715874,0.014186074957251549,0.36215871572494507,0.3584079146385193,0.3598719835281372,0.414913535118103,0.10797576606273651,0.10958124697208405,0.10719678550958633,0.12835119664669037,,,,,,,,,,,,,,,,
33,1949,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
33,1971,,,,,,,,,,,,,,,,,,,,,,0.795208752155304,0.5033688545227051,0.8360680937767029,0.9060937166213989,0.7085326313972473,0.8366379141807556,4.367467880249023,0.8593050837516785,0.6492887735366821,0.752964198589325,0.8086206912994385,0.8534572720527649,0.8232758641242981
33,1971,3863.6572265625,3804.038818359375,3716.64111328125,3809.36865234375,0.7614131569862366,2.5376434326171875,0.010706281289458275,0.010753742419183254,0.01066303439438343,0.014690972864627838,0.3284451961517334,0.3301169276237488,0.32796168327331543,0.40944746136665344,0.10619952529668808,0.10640184581279755,0.10565932095050812,0.13554053008556366,,,,,,,,,,,,,,,,
34,1999,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
34,2029,,,,,,,,,,,,,,,,,,,,,,0.8046051859855652,0.5180734395980835,0.8652474284172058,0.8982737064361572,0.7036536931991577,0.8331896662712097,4.197078704833984,0.8814264535903931,0.661339282989502,0.7592920064926147,0.8025861978530884,0.8566228747367859,0.875
34,2029,3857.1982421875,3783.0830078125,3643.111083984375,3795.63037109375,0.6465485692024231,2.4958760738372803,0.010589166544377804,0.010717811062932014,0.010542827658355236,0.014140336774289608,0.3304995894432068,0.33206626772880554,0.32901427149772644,0.3995968699455261,0.10274307429790497,0.10354577749967575,0.10217688232660294,0.12890839576721191,,,,,,,,,,,,,,,,
35,2049,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
35,2087,,,,,,,,,,,,,,,,,,,,,,0.8072084784507751,0.5563334226608276,0.8370283842086792,0.8976173996925354,0.7075066566467285,0.8310344815254211,4.354710578918457,0.9095008969306946,0.681770920753479,0.7780882716178894,0.8004310131072998,0.8420238494873047,0.8534482717514038
35,2087,3874.34814453125,3807.96875,3722.8447265625,3840.330810546875,1.5607218742370605,2.6136350631713867,0.010861066170036793,0.010984697379171848,0.010823261924088001,0.013069390319287777,0.3589770793914795,0.3574669659137726,0.35731780529022217,0.4067106246948242,0.10899502038955688,0.1090562641620636,0.10862240195274353,0.12556129693984985,,,,,,,,,,,,,,,,
36,2099,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,4.04070533477352e-06,,,,,,,,,,,,,
36,2145,,,,,,,,,,,,,,,,,,,,,,0.838369607925415,0.5558522343635559,0.874841570854187,0.8955976963043213,0.7033201456069946,0.829741358757019,3.8514723777770996,0.899111270904541,0.6971108913421631,0.780051589012146,0.818965494632721,0.8465040922164917,0.9051724076271057
36,2145,3878.47412109375,3830.52490234375,3772.86962890625,3852.386962890625,1.1249502897262573,2.5238234996795654,0.010498345829546452,0.010523936711251736,0.010472549125552177,0.012873416766524315,0.34781187772750854,0.34897270798683167,0.3462119996547699,0.39146703481674194,0.10423380881547928,0.10434085130691528,0.10386986285448074,0.12131458520889282,,,,,,,,,,,,,,,,
